SampleID,StudyID,Year,Month,Species,Lat,Long,dN15,dC13,C:N,Source
43,16,2001,Feb,POM,-59.009,147.083,1.99,-24.07,,Dunbar et al (unpublished)
44,16,2001,Feb,POM,-59.24,147.102,0.83,-24.97,,Dunbar et al (unpublished)
45,16,2001,Feb,POM,-59.472,147.123,0.34,-25.68,,Dunbar et al (unpublished)
46,16,2001,Feb,POM,-59.749,147.142,0.65,-25.86,,Dunbar et al (unpublished)
47,16,2001,Feb,POM,-60.95,147.158,-0.34,-25.35,,Dunbar et al (unpublished)
48,16,2001,Feb,POM,-60.214,147.18,0.63,-25.17,,Dunbar et al (unpublished)
49,16,2001,Feb,POM,-60.478,147.202,0.81,-25.31,,Dunbar et al (unpublished)
50,16,2001,Feb,POM,-60.74,147.223,0.85,-25.82,,Dunbar et al (unpublished)
51,16,2001,Feb,POM,-61.088,147.252,-0.42,-25.83,,Dunbar et al (unpublished)
52,16,2001,Feb,POM,-61.355,147.276,0.41,-25.46,,Dunbar et al (unpublished)
53,16,2001,Feb,POM,-61.627,147.299,0.73,-24.17,,Dunbar et al (unpublished)
54,16,2001,Feb,POM,-62.128,147.341,0.02,-25.3,,Dunbar et al (unpublished)
55,16,2001,Feb,POM,-63.016,147.383,0.95,,,Dunbar et al (unpublished)
56,16,2001,Feb,POM,-63.081,147.422,-0.37,-25.59,,Dunbar et al (unpublished)
57,16,2001,Feb,POM,-63.33,147.445,0.31,-25.87,,Dunbar et al (unpublished)
58,16,2001,Feb,POM,-63.647,147.475,-0.44,-25.94,,Dunbar et al (unpublished)
59,16,2001,Feb,POM,-63.933,147.504,1.86,-23.85,,Dunbar et al (unpublished)
60,16,2001,Feb,POM,-64.252,147.53,2.33,-25.26,,Dunbar et al (unpublished)
62,16,2001,Feb,POM,-65.229,147.617,0.37,-26.23,,Dunbar et al (unpublished)
63,16,2001,Feb,POM,-65.477,147.649,1.12,-24.57,,Dunbar et al (unpublished)
64,16,2001,Feb,POM,-65.681,147.667,1.47,-26.9,,Dunbar et al (unpublished)
65,16,2001,Feb,POM,-65.908,147.687,-2.31,,,Dunbar et al (unpublished)
66,16,2001,Feb,POM,-66.012,147.688,-0.19,-26.94,,Dunbar et al (unpublished)
67,16,2001,Feb,POM,-66.118,147.674,-0.01,-26.88,,Dunbar et al (unpublished)
69,16,2001,Feb,POM,-66.655,147.226,1.3,,,Dunbar et al (unpublished)
70,16,2001,Feb,POM,-66.707,147.48,3.57,-26.07,,Dunbar et al (unpublished)
71,16,2001,Feb,POM,-66.594,147.686,1.12,-26.68,,Dunbar et al (unpublished)
72,16,2001,Feb,POM,-66.567,147.291,1.53,-26.44,,Dunbar et al (unpublished)
73,16,2001,Feb,POM,-66.667,147.367,1.68,-26.32,,Dunbar et al (unpublished)
74,16,2001,Feb,POM,-66.595,147.643,2.09,-25.97,,Dunbar et al (unpublished)
75,16,2001,Feb,POM,-66.557,146.696,1.82,-26.67,,Dunbar et al (unpublished)
76,16,2001,Feb,POM,-66.646,145.964,2.26,-26.4,,Dunbar et al (unpublished)
77,16,2001,Feb,POM,-66.832,145.583,2.6,-26.28,,Dunbar et al (unpublished)
78,16,2001,Feb,POM,-66.9,145.165,2.36,-26.57,,Dunbar et al (unpublished)
79,16,2001,Feb,POM,-66.514,146.099,-0.14,-26.97,,Dunbar et al (unpublished)
80,16,2001,Feb,POM,-66.408,146.076,1.24,-25.17,,Dunbar et al (unpublished)
81,16,2001,Feb,POM,-66.472,145.765,-1.57,-26.88,,Dunbar et al (unpublished)
82,16,2001,Feb,POM,-66.443,145.659,0.69,-27.17,,Dunbar et al (unpublished)
83,16,2001,Feb,POM,-66.303,145.814,0.29,-27.09,,Dunbar et al (unpublished)
84,16,2001,Feb,POM,-66.298,145.653,-0.01,-27.17,,Dunbar et al (unpublished)
85,16,2001,Feb,POM,-66.301,145.502,-2.13,-27.08,,Dunbar et al (unpublished)
86,16,2001,Feb,POM,-66.529,144.923,-0.76,-27.15,,Dunbar et al (unpublished)
87,16,2001,Feb,POM,-66.704,144.493,1,-26.89,,Dunbar et al (unpublished)
88,16,2001,Feb,POM,-66.738,144.049,1.32,-26.39,,Dunbar et al (unpublished)
89,16,2001,Feb,POM,-66.615,143.578,0.66,-26.89,,Dunbar et al (unpublished)
90,16,2001,Feb,POM,-66.581,143.267,1.71,-26.4,,Dunbar et al (unpublished)
91,16,2001,Feb,POM,-66.625,143.528,0.69,-26.85,,Dunbar et al (unpublished)
92,16,2001,Feb,POM,-66.593,143.079,2.92,-26.11,,Dunbar et al (unpublished)
93,16,2001,Feb,POM,-66.559,143.246,1.56,-26.83,,Dunbar et al (unpublished)
94,16,2001,Feb,POM,-66.385,140.667,1.35,-26.78,,Dunbar et al (unpublished)
95,16,2001,Feb,POM,-66.433,141.209,1.93,-26.55,,Dunbar et al (unpublished)
96,16,2001,Feb,POM,-66.474,141.835,1.33,-26.62,,Dunbar et al (unpublished)
97,16,2001,Feb,POM,-66.519,142.32,3.48,-26.43,,Dunbar et al (unpublished)
98,16,2001,Feb,POM,-66.567,142.701,0.93,,,Dunbar et al (unpublished)
99,16,2001,Feb,POM,-66.508,142.801,-5.09,-26.47,,Dunbar et al (unpublished)
100,16,2001,Feb,POM,-66.635,142.454,-0.22,-27.05,,Dunbar et al (unpublished)
101,16,2001,Feb,POM,-66.507,141.509,4.52,-26.63,,Dunbar et al (unpublished)
102,16,2001,Feb,POM,-66.511,141.863,2,-27.02,,Dunbar et al (unpublished)
103,16,2001,Feb,POM,-66.339,139.803,4.87,-27.03,,Dunbar et al (unpublished)
104,16,2001,Feb,POM,-66.282,139.167,1.91,-26.59,,Dunbar et al (unpublished)
105,16,2001,Feb,POM,-66.234,138.492,0.07,-27.08,,Dunbar et al (unpublished)
106,16,2001,Feb,POM,-66.21,137.916,1.76,-27.56,,Dunbar et al (unpublished)
107,16,2001,Feb,POM,-65.974,136.978,1.74,-27.5,,Dunbar et al (unpublished)
108,16,2001,Feb,POM,-65.742,136.485,2.1,-27.42,,Dunbar et al (unpublished)
109,16,2001,Feb,POM,-65.427,135.873,1.41,-28.1,,Dunbar et al (unpublished)
110,16,2001,Feb,POM,-65.245,135.471,2.02,,,Dunbar et al (unpublished)
111,16,2001,Feb,POM,-65.084,135.298,1.29,-27.76,,Dunbar et al (unpublished)
112,16,2001,Feb,POM,-64.983,134.928,0.99,-28.4,,Dunbar et al (unpublished)
113,16,2001,Feb,POM,-64.973,134.488,0.83,-28.14,,Dunbar et al (unpublished)
114,16,2001,Feb,POM,-65.007,134.081,1.81,-27.95,,Dunbar et al (unpublished)
115,16,2001,Feb,POM,-65.111,133.781,2.8,-29.04,,Dunbar et al (unpublished)
116,16,2001,Feb,POM,-65.233,133.28,1.31,-29.21,,Dunbar et al (unpublished)
117,16,2001,Feb,POM,-65.351,132.804,1.29,-29.05,,Dunbar et al (unpublished)
118,16,2001,Feb,POM,-65.357,131.912,0.15,-28.67,,Dunbar et al (unpublished)
119,16,2001,Feb,POM,-65.369,131.368,0.97,-27.66,,Dunbar et al (unpublished)
120,16,2001,Feb,POM,-65.371,130.764,0.57,-26.63,,Dunbar et al (unpublished)
121,16,2001,Feb,POM,-65.314,129.84,1.09,-25.67,,Dunbar et al (unpublished)
122,16,2001,Feb,POM,-65.22,129.206,0.77,-28,,Dunbar et al (unpublished)
123,16,2001,Feb,POM,-65.281,128.688,0.77,-28.82,,Dunbar et al (unpublished)
124,16,2001,Feb,POM,-65.368,128.132,0.97,-27.9,,Dunbar et al (unpublished)
125,16,2001,Feb,POM,-65.287,127.545,0.84,-27.47,,Dunbar et al (unpublished)
126,16,2001,Feb,POM,-65.206,127.078,-0.2,-27.81,,Dunbar et al (unpublished)
127,16,2001,Feb,POM,-65.163,126.446,-0.02,-28.26,,Dunbar et al (unpublished)
128,16,2001,Feb,POM,-65.194,125.871,-0.61,-28,,Dunbar et al (unpublished)
129,16,2001,Feb,POM,-65.199,125.268,-1.35,-27.71,,Dunbar et al (unpublished)
130,16,2001,Feb,POM,-65.224,124.724,-1.3,-29.46,,Dunbar et al (unpublished)
131,16,2001,Feb,POM,-65.263,124.154,-1.13,-28.95,,Dunbar et al (unpublished)
132,16,2001,Feb,POM,-65.305,123.776,-0.96,-28.62,,Dunbar et al (unpublished)
133,16,2001,Feb,POM,-65.318,123.3,-0.1,-29.51,,Dunbar et al (unpublished)
134,16,2001,Feb,POM,-65.37,122.76,-0.77,-27.66,,Dunbar et al (unpublished)
135,16,2001,Feb,POM,-65.389,122.112,-0.58,-27.41,,Dunbar et al (unpublished)
136,16,2001,Feb,POM,-65.431,121.406,-0.92,-27.68,,Dunbar et al (unpublished)
137,16,2001,Feb,POM,-65.272,120.64,-0.7,-28.01,,Dunbar et al (unpublished)
138,16,2001,Feb,POM,-65.293,119.73,-2.44,-28.21,,Dunbar et al (unpublished)
139,16,2001,Feb,POM,-65.229,119.35,-1.84,-27.09,,Dunbar et al (unpublished)
140,16,2001,Feb,POM,-65.168,118.79,-2.08,-28.83,,Dunbar et al (unpublished)
141,16,2001,Feb,POM,-65.063,118.215,-1.68,-28.21,,Dunbar et al (unpublished)
142,16,2001,Feb,POM,-64.949,117.722,-0.57,-27.3,,Dunbar et al (unpublished)
143,16,2001,Feb,POM,-64.845,117.148,-1.28,-28.01,,Dunbar et al (unpublished)
144,16,2001,Feb,POM,-64.797,116.501,-1.95,,,Dunbar et al (unpublished)
145,16,2001,Feb,POM,-64.803,116.023,0.28,-26.31,,Dunbar et al (unpublished)
146,16,2001,Feb,POM,-64.71,115.483,-1.22,-28.25,,Dunbar et al (unpublished)
147,16,2001,Feb,POM,-64.722,114.948,-1.24,-27.59,,Dunbar et al (unpublished)
148,16,2001,Feb,POM,-64.721,114.487,-0.19,-28.64,,Dunbar et al (unpublished)
149,16,2001,Feb,POM,-64.64,113.89,-2.8,-29.05,,Dunbar et al (unpublished)
150,16,2001,Feb,POM,-64.671,113.248,-0.91,-30.63,,Dunbar et al (unpublished)
151,16,2001,Feb,POM,-64.737,112.636,-0.88,-30.95,,Dunbar et al (unpublished)
152,16,2001,Feb,POM,-64.829,112.269,-1.45,-28.27,,Dunbar et al (unpublished)
153,16,2001,Feb,POM,-64.815,111.776,-2.03,-29.67,,Dunbar et al (unpublished)
154,16,2001,Feb,POM,-64.794,111.175,-2.11,-29.02,,Dunbar et al (unpublished)
155,16,2001,Feb,POM,-64.773,110.341,-2.74,-28.75,,Dunbar et al (unpublished)
156,16,2001,Feb,POM,-64.746,109.545,-2.82,-29.08,,Dunbar et al (unpublished)
157,16,2001,Feb,POM,-64.717,108.798,-2.49,-29.62,,Dunbar et al (unpublished)
158,16,2001,Feb,POM,-64.68,107.959,-0.05,-28.82,,Dunbar et al (unpublished)
159,16,2001,Feb,POM,-64.669,107.154,-4.08,-29.07,,Dunbar et al (unpublished)
160,16,2001,Feb,POM,-64.668,106.723,0.5,-28.71,,Dunbar et al (unpublished)
161,16,2001,Feb,POM,-64.555,106.185,-1.16,-28.47,,Dunbar et al (unpublished)
162,16,2001,Feb,POM,-64.406,105.749,-0.61,-27.26,,Dunbar et al (unpublished)
163,16,2001,Feb,POM,-64.3,105.164,0,-28.26,,Dunbar et al (unpublished)
164,16,2001,Feb,POM,-64.244,104.727,-1.95,-28.07,,Dunbar et al (unpublished)
165,16,2001,Feb,POM,-64.189,104.14,-1.73,-27.54,,Dunbar et al (unpublished)
166,16,2001,Feb,POM,-64.178,103.566,-2.78,-27.45,,Dunbar et al (unpublished)
167,16,2001,Feb,POM,-64.139,103.237,-2.05,-26.6,,Dunbar et al (unpublished)
168,16,2001,Feb,POM,-64.07,102.757,-1.86,-28.49,,Dunbar et al (unpublished)
169,16,2001,Feb,POM,-63.995,102.232,-1.32,-27.37,,Dunbar et al (unpublished)
170,16,2001,Feb,POM,-63.875,101.646,-2.02,-26.66,,Dunbar et al (unpublished)
171,16,2001,Feb,POM,-63.886,101.088,0.61,-27.4,,Dunbar et al (unpublished)
172,16,2001,Feb,POM,-63.889,100.396,1.15,-25.73,,Dunbar et al (unpublished)
173,16,2001,Feb,POM,-63.885,99.877,-0.39,-27.75,,Dunbar et al (unpublished)
174,16,2001,Feb,POM,-63.894,99.326,-0.49,-27.72,,Dunbar et al (unpublished)
175,16,2001,Feb,POM,-63.9,98.632,-1.26,-27.15,,Dunbar et al (unpublished)
176,16,2001,Feb,POM,-63.983,97.94,-0.72,-25.27,,Dunbar et al (unpublished)
177,16,2001,Feb,POM,-63.942,97.445,1.05,-25.56,,Dunbar et al (unpublished)
178,16,2001,Feb,POM,-63.818,97.426,-0.05,,,Dunbar et al (unpublished)
179,16,2001,Feb,POM,-63.666,96.627,-0.05,-25.91,,Dunbar et al (unpublished)
180,16,2001,Feb,POM,-63.753,96.149,-0.34,-26.1,,Dunbar et al (unpublished)
181,16,2001,Feb,POM,-63.721,95.185,0.38,-25.58,,Dunbar et al (unpublished)
182,16,2001,Feb,POM,-63.922,94.676,-1.36,-26.83,,Dunbar et al (unpublished)
183,16,2001,Feb,POM,-64.176,94.419,-2.12,-26.17,,Dunbar et al (unpublished)
184,16,2001,Feb,POM,-64.289,94.204,0.75,-27.07,,Dunbar et al (unpublished)
185,16,2001,Feb,POM,-64.453,94.001,4.4,-27.79,,Dunbar et al (unpublished)
186,16,2001,Feb,POM,-64.637,94.048,-0.79,-26.8,,Dunbar et al (unpublished)
187,16,2001,Feb,POM,-64.779,94.051,2.85,-27.32,,Dunbar et al (unpublished)
188,16,2001,Feb,POM,-64.917,94.133,1.42,-27.89,,Dunbar et al (unpublished)
189,16,2001,Feb,POM,-64.98,94.234,1.87,-28.51,,Dunbar et al (unpublished)
190,16,2001,Feb,POM,-65.126,94.372,1.95,-27.92,,Dunbar et al (unpublished)
191,16,2001,Feb,POM,-65.246,94.502,4.02,-27.33,,Dunbar et al (unpublished)
192,16,2001,Feb,POM,-65.396,94.746,-0.33,-27.74,,Dunbar et al (unpublished)
193,16,2001,Feb,POM,-65.566,94.557,1.2,-27.89,,Dunbar et al (unpublished)
194,16,2001,Feb,POM,-65.814,94.222,1.35,-27.2,,Dunbar et al (unpublished)
195,16,2001,Feb,POM,-65.971,93.817,3.03,-26.28,,Dunbar et al (unpublished)
196,16,2001,Feb,POM,-66.06,93.518,-1.63,-26.96,,Dunbar et al (unpublished)
197,16,2001,Feb,POM,-66.015,93.63,2.79,-25.9,,Dunbar et al (unpublished)
198,16,2001,Feb,POM,-66.187,93.378,2.86,-26.61,,Dunbar et al (unpublished)
199,16,2001,Feb,POM,-65.896,92.021,0.92,-27.06,,Dunbar et al (unpublished)
200,16,2001,Feb,POM,-65.747,91.562,-0.14,-27.38,,Dunbar et al (unpublished)
201,16,2001,Feb,POM,-65.652,91.312,0.35,-27.25,,Dunbar et al (unpublished)
202,16,2001,Feb,POM,-65.534,91.13,-1.02,-27.35,,Dunbar et al (unpublished)
203,16,2001,Feb,POM,-65.37,90.837,-2.58,-27.89,,Dunbar et al (unpublished)
204,16,2001,Feb,POM,-65.24,90.629,-2.72,-27.7,,Dunbar et al (unpublished)
205,16,2001,Feb,POM,-65.094,90.345,-0.67,-27.57,,Dunbar et al (unpublished)
206,16,2001,Feb,POM,-64.921,89.797,-2.1,-28.87,,Dunbar et al (unpublished)
207,16,2001,Feb,POM,-64.846,89.21,0.89,-29.69,,Dunbar et al (unpublished)
208,16,2001,Feb,POM,-64.764,88.374,1.08,-30.94,,Dunbar et al (unpublished)
209,16,2001,Feb,POM,-64.713,87.931,-0.86,-30.57,,Dunbar et al (unpublished)
210,16,2001,Feb,POM,-64.652,87.284,-0.53,-30.49,,Dunbar et al (unpublished)
211,16,2001,Feb,POM,-64.598,86.79,-0.18,-29.26,,Dunbar et al (unpublished)
212,16,2001,Feb,POM,-64.528,86.127,-1.93,-28.67,,Dunbar et al (unpublished)
213,16,2001,Feb,POM,-64.478,85.641,0.62,-28.03,,Dunbar et al (unpublished)
214,16,2001,Feb,POM,-64.406,84.904,-0.6,-28.23,,Dunbar et al (unpublished)
215,16,2001,Feb,POM,-64.303,83.947,-0.9,-28.05,,Dunbar et al (unpublished)
216,16,2001,Feb,POM,-64.217,83.15,-1.14,-27.97,,Dunbar et al (unpublished)
217,16,2001,Feb,POM,-64.164,82.619,-0.64,-28.09,,Dunbar et al (unpublished)
218,16,2001,Feb,POM,-64.091,81.933,-0.67,-27.19,,Dunbar et al (unpublished)
219,16,2001,Feb,POM,-64.036,81.413,-1.32,-27.12,,Dunbar et al (unpublished)
220,16,2001,Feb,POM,-63.921,80.327,-0.57,-27.86,,Dunbar et al (unpublished)
221,16,2001,Feb,POM,-63.846,79.604,-1.26,-28.01,,Dunbar et al (unpublished)
222,16,2001,Feb,POM,-63.771,78.94,0.55,-27.35,,Dunbar et al (unpublished)
223,16,2001,Feb,POM,-63.696,78.213,0.2,-27.88,,Dunbar et al (unpublished)
224,16,2001,Feb,POM,-63.635,77.666,-0.1,-28.69,,Dunbar et al (unpublished)
225,16,2001,Feb,POM,-63.572,77.081,0.18,-27.94,,Dunbar et al (unpublished)
226,16,2001,Feb,POM,-63.549,76.214,-1.72,-28.42,,Dunbar et al (unpublished)
227,16,2001,Feb,POM,-63.776,76.168,-2.29,-28.13,,Dunbar et al (unpublished)
228,16,2001,Feb,POM,-64.069,76.14,-0.36,-28.23,,Dunbar et al (unpublished)
229,16,2001,Feb,POM,-64.416,76.138,-2.35,-28.01,,Dunbar et al (unpublished)
230,16,2001,Mar,POM,-64.669,76.137,-1.99,-29.07,,Dunbar et al (unpublished)
231,16,2001,Mar,POM,-64.954,76.137,-2.56,-29.3,,Dunbar et al (unpublished)
232,16,2001,Mar,POM,-65.165,76.135,-1.92,-29.12,,Dunbar et al (unpublished)
233,16,2001,Mar,POM,-65.379,76.175,-3.18,-29.09,,Dunbar et al (unpublished)
234,16,2001,Mar,POM,-66.193,76.47,-2.41,-28.9,,Dunbar et al (unpublished)
235,16,2001,Mar,POM,-66.492,76.58,-3.1,-28.69,,Dunbar et al (unpublished)
236,16,2001,Mar,POM,-66.748,76.674,-1.98,-28.84,,Dunbar et al (unpublished)
237,16,2001,Mar,POM,-67.005,76.767,-3.24,-28.74,,Dunbar et al (unpublished)
238,16,2001,Mar,POM,-67.223,76.853,-4.45,-28.38,,Dunbar et al (unpublished)
239,16,2001,Mar,POM,-67.462,76.928,-2.08,-27.58,,Dunbar et al (unpublished)
240,16,2001,Mar,POM,-67.665,77.012,-0.57,-27.41,,Dunbar et al (unpublished)
241,16,2001,Mar,POM,-67.862,77.106,1.78,-26.74,,Dunbar et al (unpublished)
242,16,2001,Mar,POM,-68.176,77.213,1.67,-26.69,,Dunbar et al (unpublished)
243,16,2001,Mar,POM,-68.345,77.306,1.06,-26.76,,Dunbar et al (unpublished)
244,16,2001,Mar,POM,-68.567,77.553,1.59,-27.26,,Dunbar et al (unpublished)
245,16,2001,Mar,POM,-69.09,75.719,2.5,-28.17,,Dunbar et al (unpublished)
246,16,2001,Mar,POM,-69.142,75.283,0.72,-28.71,,Dunbar et al (unpublished)
247,16,2001,Mar,POM,-69.173,74.87,3.15,-27,,Dunbar et al (unpublished)
248,16,2001,Mar,POM,-69.126,74.446,3.27,-26.62,,Dunbar et al (unpublished)
249,16,2001,Mar,POM,-69.046,74.074,2.98,-26.67,,Dunbar et al (unpublished)
250,16,2001,Mar,POM,-68.935,73.574,2.8,-27.04,,Dunbar et al (unpublished)
251,16,2001,Mar,POM,-68.753,73.372,3.14,-25.52,,Dunbar et al (unpublished)
253,16,2001,Mar,POM,-68.381,73.108,2.11,,,Dunbar et al (unpublished)
254,16,2001,Mar,POM,-68.35,72.618,3.04,-29.36,,Dunbar et al (unpublished)
255,16,2001,Mar,POM,-68.253,72.421,3.02,-29.38,,Dunbar et al (unpublished)
256,16,2001,Mar,POM,-68.165,72.318,1.62,-29.32,,Dunbar et al (unpublished)
257,16,2001,Mar,POM,-68.203,72.795,1.88,-28.79,,Dunbar et al (unpublished)
258,16,2001,Mar,POM,-68.113,72.948,2.33,-28.79,,Dunbar et al (unpublished)
259,16,2001,Mar,POM,-68.179,72.788,1.77,-29.01,,Dunbar et al (unpublished)
260,16,2001,Mar,POM,-68.319,72.53,3.48,-29.32,,Dunbar et al (unpublished)
261,16,2001,Mar,POM,-68.422,72.332,2.23,-27.63,,Dunbar et al (unpublished)
262,16,2001,Mar,POM,-68.531,72.521,2.83,-26.48,,Dunbar et al (unpublished)
263,16,2001,Mar,POM,-68.459,72.602,3.03,-27.34,,Dunbar et al (unpublished)
264,16,2001,Mar,POM,-69.47,72.928,3.1,-28.55,,Dunbar et al (unpublished)
265,16,2001,Mar,POM,-68.285,73.015,2.03,-28.15,,Dunbar et al (unpublished)
266,16,2001,Mar,POM,-68.406,73.032,2.13,-27.39,,Dunbar et al (unpublished)
267,16,2001,Mar,POM,-68.436,72.814,2.07,-26.66,,Dunbar et al (unpublished)
268,16,2001,Mar,POM,-68.323,72.644,2.54,-28.06,,Dunbar et al (unpublished)
269,16,2001,Mar,POM,-68.185,72.412,2.16,-28.76,,Dunbar et al (unpublished)
270,16,2001,Mar,POM,-68.092,72.249,3.01,-29.17,,Dunbar et al (unpublished)
271,16,2001,Mar,POM,-68.125,72.798,2.95,-28.63,,Dunbar et al (unpublished)
272,16,2001,Mar,POM,-68.229,72.69,1.95,-27.53,,Dunbar et al (unpublished)
273,16,2001,Mar,POM,-68.333,72,2.35,-28.64,,Dunbar et al (unpublished)
274,16,2001,Mar,POM,-68.334,72.197,2.15,-27.43,,Dunbar et al (unpublished)
275,16,2001,Mar,POM,-68.295,72.47,1.67,-27.76,,Dunbar et al (unpublished)
276,16,2001,Mar,POM,-68.243,72.79,1.63,-28.45,,Dunbar et al (unpublished)
277,16,2001,Mar,POM,-68.195,73.071,1.77,-28.27,,Dunbar et al (unpublished)
278,16,2001,Mar,POM,-68.109,73.425,2.15,-28.65,,Dunbar et al (unpublished)
279,16,2001,Mar,POM,-67.996,73.75,2,-29.76,,Dunbar et al (unpublished)
280,16,2001,Mar,POM,-67.911,73.995,0.46,-29.05,,Dunbar et al (unpublished)
281,16,2001,Mar,POM,-67.81,74.295,1.19,,,Dunbar et al (unpublished)
282,16,2001,Mar,POM,-67.725,74.663,0.32,-28.73,,Dunbar et al (unpublished)
283,16,2001,Mar,POM,-67.641,75.019,1.71,-28.31,,Dunbar et al (unpublished)
284,16,2001,Mar,POM,-67.548,75.413,1.41,-27.96,,Dunbar et al (unpublished)
285,16,2001,Mar,POM,-67.206,74.783,0.99,-28.37,,Dunbar et al (unpublished)
286,16,2001,Mar,POM,-67.002,74.394,-0.61,-28.76,,Dunbar et al (unpublished)
287,16,2001,Mar,POM,-66.859,73.829,-3.15,-28.3,,Dunbar et al (unpublished)
288,16,2001,Mar,POM,-66.739,73.131,-0.2,-28.74,,Dunbar et al (unpublished)
289,16,2001,Mar,POM,-66.659,72.568,-0.01,-29.28,,Dunbar et al (unpublished)
290,16,2001,Mar,POM,-66.637,71.867,-2.86,-28.89,,Dunbar et al (unpublished)
291,16,2001,Mar,POM,-66.719,71.432,-0.36,-28.34,,Dunbar et al (unpublished)
292,16,2001,Mar,POM,-66.798,71.068,-0.34,-28.9,,Dunbar et al (unpublished)
293,16,2001,Mar,POM,-66.834,70.502,0.79,-28.85,,Dunbar et al (unpublished)
294,16,2001,Mar,POM,-66.846,70.098,0.68,-29.04,,Dunbar et al (unpublished)
295,16,2001,Mar,POM,-66.862,69.639,0.09,-28.3,,Dunbar et al (unpublished)
296,16,2001,Mar,POM,-66.945,68.981,0.92,-28.58,,Dunbar et al (unpublished)
297,16,2001,Mar,POM,-67.088,68.192,1.3,-28.57,,Dunbar et al (unpublished)
298,16,2001,Mar,POM,-67.049,67.523,2.06,,,Dunbar et al (unpublished)
299,16,2001,Mar,POM,-66.926,67.065,0.79,-28.67,,Dunbar et al (unpublished)
300,16,2001,Mar,POM,-66.847,66.33,1.58,-28.51,,Dunbar et al (unpublished)
301,16,2001,Mar,POM,-66.833,65.582,-1.32,-29.64,,Dunbar et al (unpublished)
302,16,2001,Mar,POM,-66.849,64.954,0.44,-27.2,,Dunbar et al (unpublished)
303,16,2001,Mar,POM,-66.934,64.871,0.19,-28.04,,Dunbar et al (unpublished)
304,16,2001,Mar,POM,-66.985,65.104,1.87,-27.89,,Dunbar et al (unpublished)
305,16,2001,Mar,POM,-67.018,65.237,2.61,-27.28,,Dunbar et al (unpublished)
306,16,2001,Mar,POM,-67.06,65.388,0.73,-27.72,,Dunbar et al (unpublished)
307,16,2001,Mar,POM,-67.118,65.6,1.27,-28.07,,Dunbar et al (unpublished)
308,16,2001,Mar,POM,-67.191,65.958,0.95,-27.75,,Dunbar et al (unpublished)
309,16,2001,Mar,POM,-67.138,66.062,1.76,-27.43,,Dunbar et al (unpublished)
310,16,2001,Mar,POM,-67.407,65.798,2.5,-27.65,,Dunbar et al (unpublished)
311,16,2001,Mar,POM,-67.437,65.282,3.13,-25.82,,Dunbar et al (unpublished)
312,16,2001,Mar,POM,-67.407,65.074,3.1,-25.62,,Dunbar et al (unpublished)
313,16,2001,Mar,POM,-67.147,65.627,2.14,-26.17,,Dunbar et al (unpublished)
314,16,2001,Mar,POM,-67.031,65.224,2.36,-27.09,,Dunbar et al (unpublished)
315,16,2001,Mar,POM,-66.934,64.829,-0.1,-29.39,,Dunbar et al (unpublished)
316,16,2001,Mar,POM,-66.85,64.025,0.59,-28.16,,Dunbar et al (unpublished)
317,16,2001,Mar,POM,-66.811,63.251,0.98,-27.9,,Dunbar et al (unpublished)
318,16,2001,Mar,POM,-66.9,63.157,0.93,-27.75,,Dunbar et al (unpublished)
319,16,2001,Mar,POM,-66.947,63.084,0.97,-27.71,,Dunbar et al (unpublished)
320,16,2001,Mar,POM,-66.951,63.108,1.08,-28.28,,Dunbar et al (unpublished)
321,16,2001,Mar,POM,-67.018,63.152,1.49,-27.73,,Dunbar et al (unpublished)
322,16,2001,Mar,POM,-67.089,63,0.92,-27.78,,Dunbar et al (unpublished)
323,16,2001,Mar,POM,-67.174,62.915,1.17,-27.56,,Dunbar et al (unpublished)
324,16,2001,Mar,POM,-67.184,62.961,0.57,-26.38,,Dunbar et al (unpublished)
325,16,2001,Mar,POM,-67.079,61.206,0.57,-26.63,,Dunbar et al (unpublished)
326,16,2001,Mar,POM,-67.202,60.663,2.06,-25.27,,Dunbar et al (unpublished)
327,16,2001,Mar,POM,-67.161,60.79,1.32,-25.67,,Dunbar et al (unpublished)
328,16,2001,Mar,POM,-66.942,61.006,-1,-26.09,,Dunbar et al (unpublished)
329,16,2001,Mar,POM,-66.865,60.506,-0.77,-26.94,,Dunbar et al (unpublished)
330,16,2001,Mar,POM,-66.931,59.641,-0.08,-25.4,,Dunbar et al (unpublished)
331,16,2001,Mar,POM,-66.8,57.677,2.6,-25.78,,Dunbar et al (unpublished)
332,16,2001,Mar,POM,-66.792,57.592,1.29,-24.73,,Dunbar et al (unpublished)
333,16,2001,Mar,POM,-66.771,57.611,1.04,-25.15,,Dunbar et al (unpublished)
334,16,2001,Mar,POM,-66.795,58.068,1.6,-24.28,,Dunbar et al (unpublished)
335,16,2001,Mar,POM,-66.612,58.562,3.83,-26.67,,Dunbar et al (unpublished)
336,16,2001,Mar,POM,-66.26,58.5,0.76,-26.19,,Dunbar et al (unpublished)
337,16,2001,Mar,POM,-66.069,57.849,1.12,-26.42,,Dunbar et al (unpublished)
338,16,2001,Mar,POM,-65.866,57.235,-0.49,-19,,Dunbar et al (unpublished)
339,16,2001,Mar,POM,-65.63,56.615,0.07,-25.43,,Dunbar et al (unpublished)
340,16,2001,Mar,POM,-65.454,56.038,1.36,-28.63,,Dunbar et al (unpublished)
